epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,5391.77,0.03345,0.04707,0.73956,0.98326,0.97011,0.99259,0.98587,0.09344,0.1211,0.74937,0.0009415,0.0009415,0.0009415
185,5419.81,0.03313,0.04614,0.73969,0.98392,0.97117,0.99258,0.9851,0.0927,0.11925,0.74923,0.000892,0.000892,0.000892
186,5447.64,0.03338,0.04615,0.73984,0.9799,0.97246,0.99258,0.98486,0.09213,0.11901,0.74928,0.0008425,0.0008425,0.0008425
187,5475.82,0.03376,0.04622,0.73985,0.98171,0.97348,0.99254,0.98547,0.09223,0.11599,0.74929,0.000793,0.000793,0.000793
188,5503.86,0.03384,0.04653,0.74005,0.98145,0.97303,0.99256,0.98551,0.09246,0.11638,0.74935,0.0007435,0.0007435,0.0007435
189,5531.89,0.03347,0.04611,0.73967,0.98286,0.97456,0.99243,0.98507,0.092,0.11717,0.74918,0.000694,0.000694,0.000694
190,5559.75,0.03309,0.04578,0.74028,0.98161,0.97417,0.99244,0.98487,0.09141,0.1169,0.74905,0.0006445,0.0006445,0.0006445
191,5587.93,0.03255,0.04534,0.7397,0.97956,0.97457,0.99235,0.98528,0.09157,0.11651,0.74896,0.000595,0.000595,0.000595
192,5615.93,0.03221,0.04498,0.73993,0.97787,0.97715,0.99237,0.98504,0.09096,0.11596,0.74886,0.0005455,0.0005455,0.0005455
193,5643.93,0.03212,0.04494,0.73947,0.97736,0.98006,0.99228,0.98536,0.09016,0.11491,0.74874,0.000496,0.000496,0.000496
194,5672.11,0.02991,0.04343,0.73932,0.97922,0.98004,0.99221,0.9851,0.09017,0.11354,0.74869,0.0004465,0.0004465,0.0004465
195,5701.12,0.03105,0.04535,0.73933,0.98041,0.98035,0.99118,0.98419,0.09,0.11435,0.74864,0.000397,0.000397,0.000397
196,5729.61,0.0298,0.04304,0.73925,0.98039,0.98025,0.99235,0.98531,0.08971,0.11445,0.74871,0.0003475,0.0003475,0.0003475
197,5757.63,0.02954,0.04283,0.73913,0.97959,0.97995,0.99239,0.98517,0.0898,0.11349,0.7488,0.000298,0.000298,0.000298
198,5786.03,0.02931,0.04293,0.73986,0.97826,0.97979,0.99238,0.98572,0.08962,0.11571,0.74887,0.0002485,0.0002485,0.0002485
199,5815.55,0.02923,0.0424,0.73947,0.97685,0.97871,0.99238,0.98542,0.08939,0.11509,0.74885,0.000199,0.000199,0.000199
200,5844.16,0.02852,0.04232,0.74025,0.97717,0.97834,0.99239,0.98574,0.08932,0.1149,0.74882,0.0001495,0.0001495,0.0001495
